x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y
1.1442493581254325,0.9566314513053429,1.0184747035115727,0.3995980336274237,-0.8501376075064719,-1.5941253570621206,1.3413365125711179,0.05455815513998519,-2.000148686924064,1.5977066000361566,1
0.20760901621718553,-2.025592448116112,1.7461418489664744,-0.14594121961656265,0.5559429628853008,-0.02007735952349834,0.6507145036460426,1.7697862604160244,0.7855742090965652,0.045990110334316534,0
0.703231132007966,-3.4733389399286074,1.122398751676529,-1.976530658152435,3.166440503894708,0.19216685041806694,-0.34087132634315226,0.1839065038672345,2.512387662250459,-2.1306506914244507,0
3.595342594970816,-0.49621948448676556,4.69673244242154,1.127517148451881,0.9862869180108008,0.9400758212921689,0.34109011788334076,1.6104521203433055,1.0554685997246263,3.56266629698832,0
1.642897967223215,-2.1506902308240647,2.0227888708632404,-1.7053958671441043,2.502226534276937,-0.5583007937423126,0.5216932004151639,0.34418051003459915,0.5208787478547449,-0.24767843339308843,0
1.6088026580056611,0.13752247161181463,2.237619392763412,-1.4649946798295737,-1.549705657316741,1.3400793514107858,-0.024277977609228563,1.0163285836110436,0.8474557035632886,2.0368713731102748,1
0.7303617769711804,2.550248676939778,1.327793055872625,-2.1922523566058234,-0.5104624119239726,0.6134627912359445,-0.512993416464862,1.0137418597179777,0.7247052649445773,3.587781958356052,1
1.2904835933795025,-3.9780307301747597,0.6415985107525994,0.4926067544045353,5.3879305867473875,-0.5122947458036329,-0.7589981092578273,-1.2445286840402008,-0.5966819348355965,-3.3144079647159383,0
1.2996756528930153,-0.3324623393953965,2.9087138071337812,0.09636887926886485,-0.34159606155838285,0.6723107992112257,-0.41827852119313214,2.1182250296269536,0.5080671185346282,2.50810239804561,0
0.7093436319099347,-2.796029288284498,1.1439861966050322,-0.9455053788490441,2.8005889115876963,-0.33224562602576374,0.11299463106228888,0.26937083481345026,-0.3950244878416851,-1.4894382423265922,0
0.9283605903034162,-1.6656593412984817,1.869495249166552,1.4701229343230375,1.0641218869316833,-0.11369349880598109,-0.8319164978963834,1.0876334641506848,-0.804033600121662,0.2616808773709627,0
-0.1892109849935215,-1.7030491255045006,2.0609340677156758,2.4067967757690893,-0.30858869893026286,1.9990119679227665,2.2428028189326525,2.688831442796512,-0.4827355089975055,0.83165992175708,0
2.542365591765553,-0.9310571967679149,3.8132985126751775,-0.5415284161635936,-0.6498357064055265,1.411370841230032,0.6138696636671644,1.7810366809627947,0.04557171355699957,2.5114960924890695,0
1.896507033061625,-0.9121968762721627,3.169821181909449,1.0851603559957153,1.1580807724435163,0.17425960718535405,0.5277681250367251,1.636045362247085,-1.7859963574662792,2.0791129018086396,0
-0.04066374760277913,3.699811111663965,-0.08252136386427546,-1.5410166253143247,0.5306304149308443,0.19311346458316841,-0.18077555100515982,0.17419388881403441,-0.29157519534823934,3.359400385481155,1
1.596657810716059,-1.9158937557929623,3.489081178348254,0.9013923560309604,1.6889228687717905,-0.34515674981234185,0.8334754648475363,2.285368739114105,-1.3200968470464767,1.6370208226583725,0
2.3485218745822505,0.15874986618229392,4.225187439220677,0.4215267114914423,2.841846514800415,1.0461560644860082,1.2892497828325968,2.4183003923414557,1.148826502344395,4.140704871021893,0
2.008154345069643,-0.6555904324770561,3.579574681238729,-1.9345273732762767,0.016834356495875724,-0.1321704286250528,0.09999527739710493,2.0937739021701076,-0.3548119300033024,2.7154292859891993,0
0.7725330625149833,-2.398508815267545,1.898818569411797,0.749836831018933,2.2652085316730073,-0.1612680249890809,1.5847622228193663,1.1929890968274037,0.8129644421213936,-0.29819046419716433,0
1.9011197005710647,-1.3346251941291905,3.170903839094974,-0.4172645954555937,1.519391108497184,-0.5340543609883499,0.8355167344264969,1.5843785501746417,-0.012796879516711945,1.6956079077900783,0
1.334145985898418,-0.36642675405337854,2.226958248793134,-1.1636429069219068,0.6933382961346722,1.620374288914558,0.07642100558359602,1.1725339754007704,-0.4915884635082173,1.711441662964994,0
2.012319572737397,0.5851761890570244,3.999329119470101,-0.07078343187380552,-2.58571370868888,-0.29015386484795674,-0.8035359756326844,2.8310491565009337,-1.1796178138203253,4.281636916909913,0
2.0476089587318453,-1.92792169061486,1.9561042321559685,1.3393187415604952,3.015171495933304,-1.7557164214498666,0.25851977315063407,-0.21864202072310235,-1.0261539187238242,-0.25697363659223904,0
2.658854906797545,-0.37411445753743044,3.711462967357267,1.5054964561043016,3.1930334146264694,-0.41570514967981376,0.726503437422309,1.3626466122398475,-0.15861578034782736,2.954658414850707,0
2.5579190597240666,-1.6936805097017311,3.903906126378483,0.763253609477291,1.6495870880631918,-0.6669563451943622,0.12692371602549996,1.70646237151144,-2.3334333639704194,1.9545332835365854,0
1.1597284959134266,3.828798518447295,2.7472121715525435,0.37427336365925773,-1.2396429331561576,1.7255815285026657,0.4770921733074981,2.4134480719727653,-0.2081808604986842,6.209781738077648,1
2.414556419342931,-1.1119265783987364,3.1526837590810386,1.503923350945176,1.3380146032602867,-0.9436332063148088,0.3610240671066084,0.9912559208280636,-0.046761962142242125,1.6850543954321442,0
0.1609187712909108,0.18577991964104879,2.661142695922904,0.258869185148718,-0.02118940388523649,-1.2851949771384545,0.47751632756554846,3.148755282752227,-0.31383216591392643,3.1392783507163435,0
2.339559843360614,-0.589683419902579,3.6736123083384435,-0.636991920586211,0.4256431161805192,0.0874390840691657,-0.8080708739972338,1.810889359679169,-0.4505513903189384,2.7688006675155434,0
-0.8404993524761846,-1.1810082941382338,1.6680746305635115,-1.3591359157094487,-0.1596796311080626,0.8282724248930126,1.4972861484769957,2.982040488581277,-0.09253640263751603,1.114928047897164,0
1.3544480937144003,-3.1465455892037717,1.8557639675436206,0.14061869577714795,2.121870569540963,-1.7219584946678248,-0.732009071291735,0.42015287263877976,0.5939171401477801,-1.2606627585332268,0
0.7199785041952331,-1.702657105235785,1.4664616099284642,-0.5315803189866503,0.5382151489726916,0.9496037254093688,-1.3764939975241632,0.850241026907151,-0.1621002226150955,-0.1651375597948681,0
0.5546515542675378,-2.039399825792624,1.1254281790734895,-1.3259805677829135,2.020563700324822,-1.8665658874561264,-0.5729191853623276,0.5176200203859572,2.684360584632167,-0.7696950309848368,0
1.7834395166399581,-2.30913182775322,2.515837165976831,0.11229814042796837,1.5390924297631188,0.6481374425988584,-0.46344884866726643,0.834514083772771,0.39146033333467867,0.09229169796718126,0
1.9695118808687992,-1.3532988893230933,3.3771978743748763,-0.7378546593858928,1.9287973704797157,-0.6421470287740035,-0.3682494164158917,1.7405142364188537,-1.5729152408236466,1.8967229940975985,0
3.5230212987095024,-2.02043006317201,3.8757405898492814,0.10661849358370853,0.8502133737741162,-1.167176657866872,-0.13783217378315654,0.5706555352794991,-0.28288694894273725,1.2410437688087441,0
3.107554793302778,-0.7822889578163748,4.465454314747047,-0.0718636530458992,0.32045637964527196,0.31739314062060114,-1.6825703938117238,1.9010410013783465,-0.43194405600964275,3.201921093347048,0
2.357355843740438,0.10924215287970118,3.5246294501078745,0.11672481973963654,-2.5777769989471526,0.8744642096514906,1.0496410560931726,1.805250339168781,0.4543753953300918,3.171981487095912,1
2.831961169933309,-0.6774474829595634,3.976601697848543,-0.74066865447862,0.7774939676715241,0.7064182512072285,-1.4762069894569168,1.5944181553814472,-1.7799825894137125,2.856142238280314,0
0.5202630363338148,-2.6751408634062357,1.1670571650972972,1.2780415957173568,4.147347938682389,-0.7304179847210007,0.5813444693416783,0.4573699429768776,-2.007213220559834,-1.2501212940109814,0
