X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7
-2.3374011318793917,-4.603460006830812,-4.53118278179658,-7.820505114775241,-5.041087410999493,9.55160380330334,6.649174537250216,-6.922125402731476
5.2483024626106225,-4.264247296095243,1.7162501366708631,-0.14925872787092231,-7.942720658383973,6.987012958034385,3.5069723775514743,9.914436130617846
7.863423722626999,1.0774505345339618,-1.9372173232425292,-2.4000268712839774,4.067870088356755,5.968923529008342,-5.416269751488745,1.423776267907726
6.634245865388782,-3.8264291564424466,-0.6980018692044221,-5.667730990792816,-4.387500819191476,6.8751045112468026,3.1650746687834466,8.772655748049557
5.149787597545602,-1.7312809807562208,-6.800431982627423,-7.12981691038342,2.4441056385980104,-5.990186471049709,-0.2824845200502044,1.963886376135572
6.947880198519972,-5.621872717650587,2.0846950197558547,-5.3879990971859595,-7.119625322929029,10.440328303736123,2.442162213376749,8.471570767003826
5.52181020938113,-3.474360521412661,1.3792527561085546,-0.698804696214034,-6.422489810977929,8.005272262823786,0.1271796616066223,5.2851922977052705
-2.5378359423964816,-10.215466881867357,-5.804424225682446,-3.4831743865589995,9.877466061452342,2.7087823352541855,9.790821138181435,-6.188575465733703
6.770663523838133,1.4862180154244151,-11.08562986869963,6.330866610703872,8.731277404398211,-5.62883454363156,-5.525144700982037,-9.933357335070655
-1.0860814323362311,-2.1350651301123618,-4.634253605545074,-8.131084682678948,-4.0476400339385314,5.447312507514919,7.297450510704843,-3.6496003770301244
-4.998960885616466,-10.917414912856913,-6.8084854841848825,-1.59240485187174,10.132573356026365,4.538358204047661,11.104594259532236,-2.51630726678447
5.361990034554453,-5.88255087694884,1.689564193207123,-6.517012496839305,-4.319811000214408,6.0124797659618325,3.136188761100043,5.255418523088702
-4.571648992082314,-8.22911035076199,-5.202974319117008,-0.5536244769389002,7.788710713740941,3.9574554238648525,10.920933436606635,-4.181936024693086
-2.2521736307068183,-7.177891145339009,-7.4616853961437775,-0.07350376547761313,8.25089803265596,6.508020995585628,8.860981652084996,-3.483754316816051
9.550228299039508,0.765471838855899,-7.664661344705899,4.643413062487994,9.348031263593425,-4.799737655481406,-2.665183883054354,-8.015840983562793
7.477715031807323,-2.3238433496135653,3.436845200400286,-3.570273867564187,-5.461150710325262,9.472954447961133,1.7299559874315769,7.959144552226851
7.882552192241541,0.5319800272360098,-1.3366927392606036,-3.871164071934862,7.9369568063650515,9.574650820161619,-7.193668589781122,-3.7864205639279342
10.070215041362431,3.211149207735412,-3.5146952507057705,-3.5871605499691785,9.674977166229073,3.7227219686585054,-4.884673453331176,2.5852015266062045
-2.5994477661920747,-3.6762777334330625,-2.4096586712784065,-8.820777969321442,-8.479046442549565,9.753612744870516,7.169932150369037,-7.662890872637361
8.943813274117092,0.24659913220957153,-1.0191816363203778,-3.5526774048702014,7.837854565599204,5.573533389231134,-4.184642919470374,0.429868217398226
4.658621979156418,-1.6921778769464901,0.661562991586584,-0.6188141110403471,-4.464098314716153,6.475419703744545,4.464924144928865,8.652359416742412
5.6964719058948985,-1.6721988831326007,-3.876848041667096,-6.9933987704075165,-2.3028842837750694,-8.7727234646479,0.4645554257800739,4.004405258954643
9.353276911945407,-5.614439684298805,1.6794732898213565,-3.6509435266364707,-8.206655511885609,8.030262082359902,-1.2006321480030904,7.87588238307427
8.460290981556577,4.159084315413623,0.46035623908500956,-2.4150249644854505,5.476709774570872,6.105859700456958,-4.5573441962322345,1.0661299255827026
10.662362130902174,3.6592859681829735,0.4481483702912863,-2.2969130453448177,6.507411371111544,7.541357566199161,-6.239093445256789,-0.03912371008112983
11.400939680826628,0.032944831144833486,-9.37448008550824,7.058157210344254,8.871425229199174,-4.492918350858105,-4.703420621291896,-6.507517856664599
-3.1123450834637145,-9.338997707423104,-5.903604697267021,1.2116065924604618,8.881098239447823,2.3515107466719636,9.437337694097662,-2.607418764258449
1.2294334966948561,-5.399447082686153,-8.533156997441466,-8.430343989233565,-5.752634167488968,8.118459799094222,5.2431200123687915,-4.775496896069791
10.881528013743123,1.32266858593333,-2.3090223124228455,-5.064525224871982,8.506989553244985,5.1288987397242725,-4.066640210175468,-1.7200342633918524
-0.126643357790714,-5.043310891344687,-4.756845782088913,-6.510531698912935,-2.5904525078363507,7.315186081092448,6.057564380319251,-6.737060797234506
8.857465915785028,4.239212705683226,-0.7174974183113719,-0.8553569735735986,7.0120340656811475,8.275751533078129,-4.428325799476947,-2.2227159894645703
8.529957305925645,1.899651950242959,-10.578781142255401,4.58606382589401,11.673260255302036,-2.1277292935566656,-5.548589998820068,-9.248423193924705
4.702753840090671,-0.9540112596080801,-7.210840530490299,-8.265388334598267,-0.9042929768315412,-6.452245550804245,-3.386779117955088,3.9526351223630876
5.223773359134298,0.409668905512393,-9.055512890389183,-9.027457081432468,-0.7236858847455,-7.962010944142071,-0.9505772343206488,-0.9199954457616117
5.609188081712739,1.5129230263588522,-9.163248410343298,7.593265458838693,11.641945083277454,-3.7994905247374566,-4.677662214999593,-9.215547758062309
4.089879727135824,-2.797329911531534,-4.939175209095966,-6.846766118963304,1.669019688474748,-6.131800488300022,-3.4956713076228096,0.7017135919013886
6.517510040286976,-5.480796055634572,0.44379190912045996,-2.207928430450684,-6.68062816756518,10.456769333514703,1.6357898295630182,9.058655165968501
6.598991381777233,-3.5179630195652747,1.6068888352583786,-1.9618844834888662,-8.118310608498286,6.151572116710254,3.672208839246422,6.577300065907975
6.229328552898436,0.3516937406871685,-4.776180892229519,-9.700451458003924,-1.2937266136362664,-5.277136073181528,-1.8272635436110658,-0.19756734931385567
6.265129904160891,-2.9150617789547146,0.49854949322144837,-2.162746185431062,-5.167401747458261,9.471601510260058,4.203815556844658,11.546486685385696
6.538000058125336,-6.778414085928674,-0.3934280114850881,-3.352456756974321,-7.541756275005803,7.71328151000533,0.9904392778141288,8.074668912708043
3.8773249315625535,-1.3119918923394778,-8.420035030281303,-10.1079447774732,-0.4750422979083426,-8.477402768685426,-4.081389503216837,-1.1180006175348733
7.436166873181788,2.6547616242137098,-9.802951718433636,5.50753327464746,8.390495542102968,-2.8945340364497776,-3.2960535684205565,-11.095447756275785
1.6660305325328402,-2.919752154615024,-1.0673951023196127,-5.840744173338782,-6.044320640458814,7.861528363043199,5.2607233336124075,-3.961189032792957
-2.033435765048983,-9.208221507912214,-6.177065267226376,1.1185938806262485,9.065909774200803,4.3938588329828265,9.619443661871976,-2.8329864239378044
9.692764448403441,2.0562107676270176,-11.440042225103308,5.368695322835571,11.100544020935224,-4.784918576241548,-4.038872910597127,-8.48345290490673
6.736480675327037,-4.036485421646019,1.3170216771211456,-5.751258044661665,-3.462998702546942,7.864823768060135,1.6851652799952603,10.386538915973192
-3.8250931675728848,-8.461174299202971,-8.766282193238867,0.7509698293121859,11.472260428816103,2.192607061388765,10.039089272257048,-5.0727378134444105
4.796972185942014,-1.1881665392597096,-6.21205572214233,-9.575149728664849,1.3920732665369744,-6.5396812070809505,0.6695421568677675,1.2443462469098336
6.109064791170055,-4.3371943744735,2.0613460417143536,-3.7838591181198207,-5.907865074528756,9.595591878826177,0.7160258431785895,6.042041559628569
-2.9847389876579458,-3.151539273363515,-4.33601003062159,-7.2027689820384975,-7.023077007972474,4.788631943739537,5.013740947319588,-6.315943525739549
-3.1590516559181103,-11.340973240036577,-7.461939762778833,2.1682941901363355,9.305505802238555,3.6211040870075952,9.90247801008595,-4.045132525673305
3.9831479058994024,-3.608198582332798,-6.135244574990824,-7.6276062652478025,-1.8340012498012845,-7.531208249867994,-0.21563290407536861,1.8333851117227296
8.514971555911947,2.269579935631895,-2.4754605991511007,-4.530319804718715,9.005063169365403,6.2215314208661034,-6.241656391649359,-0.5448173157252287
8.998522098106665,3.594895770821675,-0.8570971447039091,-4.963411424753838,8.955667054941799,6.934687534704086,-6.85951260832935,0.24644120515698803
7.651489482978889,2.9707045716844256,-1.7820452217995915,-3.4961474656336256,6.911110740943401,7.943364386931414,-3.7518434533104075,-0.39742152238867545
-1.2740068709717967,-8.827899656918,-5.884666850495593,-0.032322772587345366,11.451288985404673,4.597073232668015,8.614981005457697,-3.0424880468201163
8.286794285119411,1.379083222031589,1.915933761487545,-0.34977473130536874,6.6011507366359545,7.153172484129529,-4.811227928334974,1.2584430951329468
-1.8651975086196013,-8.49456964329249,-5.153858539611032,-2.0245132475017713,5.6669276352814215,3.982642170241868,10.631074894078147,-0.45405897228668346
9.483724573879767,2.789179213197116,-4.006137664829466,-1.4360720654310932,7.103082975560905,7.60635488824183,-4.013798119747064,0.5234088750397375
-2.0198076692161555,-4.390764060490341,-3.4730377890760824,-11.235080759778855,-6.23185603559198,11.081491851148126,5.441280666595819,-1.385610870546233
10.074468944967471,0.6155826686917658,-3.9373161780034955,-1.0613431626268306,7.478958153754175,8.823531830154177,-5.670354505298733,-0.5976432926219822
3.6189894472517454,1.3054343864001892,-7.9375331008258385,-12.28473997397466,-0.062244248248660816,-11.125282364897068,0.26958970100240087,4.104901358470425
-0.4539607957551024,-4.220615818014011,-3.6835149972043655,-8.562163234727949,-5.943867241323281,9.883207053410786,6.1482707569015815,-4.390985545098823
4.881485824920178,-3.9360966109021,0.9152171022152589,-1.7935503909553874,-7.57326779741732,7.299197612772022,-0.12241846369716614,6.417519150506353
-3.4779105551178704,-10.846614750738178,-7.179642783970566,3.777943513776365,9.786907020873326,2.3076624457420154,10.745011858257856,-2.0018858660160372
9.239205518765191,-3.0021943456744333,-8.37717201401162,6.610839135457677,8.522507025253555,-5.650431739432987,-7.786687661978692,-8.417322590772397
7.660011917795465,1.188765611820478,-10.707701156217196,2.901048460936786,11.548343382781221,-8.487872624568546,-3.887074425434633,-10.591301861931372
12.137463806413587,3.8961903739484267,-2.254120453894041,-4.647437316144995,7.349044817228796,8.349023753166009,-6.250813850342759,2.8784522723917925
-3.83914025777739,-8.7001857535977,-6.647930623322142,-0.8465579800230553,8.570089247928761,2.8260786958056343,11.002482326608154,-3.1212745743468857
5.7865815743006355,-0.41288867942489604,-5.564063637896209,-10.991928765800454,0.7615337705240313,-8.870760879217448,-1.608059701983269,1.7384620131346427
4.9519045579265075,-0.8380139632704817,-7.067818356203547,-11.496131174093879,-0.7088625448155735,-6.606426845743182,-2.5509958713858536,0.9485961289972162
5.375230986485693,-0.7484441663243986,-7.4690035637010626,-6.2033216425304545,3.114244677995111,-6.03817957058018,-1.8875707586975303,0.04649165947070433
-1.591985418442833,-2.5614822001468185,-2.122972718091223,-9.195740650460536,-5.319668009706505,8.275352608705315,6.8222156893335235,-5.140413228959709
6.727791063040976,-1.229506229308911,-6.101970162348414,-8.089105575753045,0.695477995800754,-6.449732556562241,-3.6705488174933345,2.799966534600464
-2.883166171456149,-4.359286414456491,-4.280224535707317,-6.389428302660132,-4.3628422804943865,8.250004105392879,6.3253563694145285,-7.18258446098573
-2.6673628893630164,-9.896774849817248,-4.939385161503794,0.19652757570666274,9.526732824335259,1.733113001239583,9.837337513258037,-2.258996554897915
-0.6025166086009317,-0.6022281900159805,-2.9126179023910472,-8.096054241657926,-2.607471404903892,7.130298996624326,7.03028634574744,-4.922579798935342
-3.9769024349841047,-9.237969617731709,-5.028606291709168,0.2672615348463036,8.220125309558048,2.7589496036012644,9.935061585849867,0.02281933525251656
10.40386677702909,3.029782203706864,-2.0776828816780415,-2.3120550374369113,9.694569528497764,7.156855926308811,-5.489703372596136,2.0438636922362075
7.393785960453585,-4.163330904301949,0.7927810721389523,-2.686304578130698,-8.483476468670645,8.355725724576672,2.0258848580479203,8.107619999109074
-1.5692331442275405,-4.284398227516497,-4.306497026075114,-7.180935559671188,-3.776580342754637,8.489389614886727,5.724348018273971,-4.297126507445024
5.0768496537944365,-5.010496896336448,-5.17243489043374,-9.316407994358634,2.7125348230887685,-6.834554870014563,-3.0598300002186547,2.5620848939024223
5.610359729027589,-1.9011287881896182,-6.473501300729636,-6.212814961962938,-4.531043583697037,-8.712519309692844,0.37218121655709613,3.845180882027365
-1.586405602366372,-2.9417060780732087,-5.218405703794632,-8.345719381872174,-7.780094140243476,8.713988933459852,5.717347150610452,-5.409357190916638
7.786996701863942,0.21030074021601686,-7.358782211458057,6.7003455775561465,8.854430961511504,-7.959546183822505,-4.568504369168361,-7.254320716151176
6.016158099057521,-2.9630846877315995,-6.458781908210678,-7.941462252799341,-0.17309272028499365,-5.927728587775485,2.0128186230841774,2.2952518988050716
9.049458132581693,2.1551872214892684,-10.170601567980544,7.011925171230087,10.949440948263627,-5.454445727471291,-2.5411929193410017,-10.024623883503727
-0.8531993591350205,-4.909174119440423,-3.488507618811001,-7.273332965717625,-7.34340040088557,7.175532695605534,8.373093726720509,-3.0814376859485333
0.329365283411303,-3.8112634479014225,-3.2882838598457473,-8.410737853047786,-3.253604139170987,8.319776697707924,5.220231875320651,-4.41247455100646
-1.8727822379717671,-7.234860177572163,-6.123373750061735,2.5939891542690265,9.433348588269572,2.8664773469496536,10.184957343252096,-4.849814530003598
6.643879037834777,0.43715901543862,-7.523465573184901,-6.077508026313893,1.606453759467616,-7.1127064058391065,0.20265194296109668,2.517685262586975
7.395574501181567,-3.614642630751547,-9.381758000697829,-9.883868336112112,0.47130089683710974,-7.330389549965614,-2.6344580789743706,3.1762862159148915
